youtube_url,hebrew_line_1,hebrew_line_2,hebrew_line_3,english_line_1,english_line_2,english_line_3,song_title,artist_name,publish_year,id,created_date,updated_date,created_by_id,created_by,is_sample
"https://music.youtube.com/watch?v=ycgQW74JM3E","אח יא ראב, יא ראב...","לקחו אותי באוניה,","לקחו אותי, לקחו אותי לכאן.","What am I doing here, I don't know.","What is this place, I wonder.","""From every side, I hear""","אח יא ראב יא ראב","זאב רווח","1988","688b243ac8d3fdb657dae071","2025-07-31T08:07:22.952000","2025-07-31T08:07:22.952000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=aKDtGEZCPcw","שוב שואל, אין תשובה","אני צועק בכל העיר","שיסתכלו עלי, רק עלי","Asphalt road, facing a wall","Beggars on the corner","I'm shouting throughout the city","גשם","מאיר בנאי","1988","688b243ac8d3fdb657dae070","2025-07-31T08:07:22.948000","2025-07-31T08:07:22.948000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=DZaX3Bf2XIA","בוא והראה שאתה יכול","זו לא חוכמה להיות חזק רק במלחמה","בוא והראה לה קצת חיבה.","Wars, no longer happen in winter.","Even for us, it's too cold to hate.","Wars, they no longer happen in winter.","גיבור גדול","סי היימן","1988","688b243ac8d3fdb657dae06f","2025-07-31T08:07:22.943000","2025-07-31T08:07:22.943000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=tIgxKUQMN8o","הביבים והשמיים","יחד כמו ביצה","אין מוצא...","Wandering the street in tension, searching every window.","Girls stand at the entrance with neon eyes","A city winks, a city dies, defying counsel.","אין מוצא","אדם","1987","688b243ac8d3fdb657dae06d","2025-07-31T08:07:22.933000","2025-07-31T08:07:22.933000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ZSRzCbpIxZo","מרוב המחשבות.","הופהההההההה אולההההההה!","הירח כבר עולה","Every morning I wake up.","Around ten o'clock","I want to see the sun","שיר הבטלנים","נתן דטנר ואבי קושניר","1987","688b243ac8d3fdb657dae06c","2025-07-31T08:07:22.928000","2025-07-31T08:07:22.928000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Fy2H_STZ95k","רק בחום של הידיים","בלי מילים אפתור לך את הסוד","אם את לא לבד","Even when she thought, she found no answer.","In her difficult way, it's so simple.","""To get lost while crying at night""","סוד","אדם","1987","688b243ac8d3fdb657dae06b","2025-07-31T08:07:22.922000","2025-07-31T08:07:22.922000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=2S-DvmpRIhk","יאהבוה ציירים","יציירוה שיכורים","עם הגב לים עם הראש לשם.","The great heatwave has ended.","The sun descends into the blue sea.","And a gentle breeze soothes","שלל שרב","גידי גוב","1987","688b243ac8d3fdb657dae06a","2025-07-31T08:07:22.910000","2025-07-31T08:07:22.910000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Im-L0w7jZto","היום השיר שלנו יוצא מתוך הלב","כמו דמעה יתומה מליבי הכואב","ילד מצא קרן אור לחייו","Today, our song emerges from the heart.","Like an orphaned tear from my aching heart","A child found a ray of light for his life.","עם אחד עם שיר אחד","אמני ישראל","1986","688b243ac8d3fdb657dae069","2025-07-31T08:07:22.904000","2025-07-31T08:07:22.904000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=qHHfX9erMZc","מתוך האהבה שאין לה שם","כולם רוצים לחיות עם ההרגשה שהוא יבוא","מתוך אותה תפילה שיש לה שם שיש לה שם","I want to live with the feeling that he will come","From the faith that it will come true","From the love that has no name","יבוא יום","מוטי גלעדי ושרי צוריאל","1986","688b243ac8d3fdb657dae068","2025-07-31T08:07:22.893000","2025-07-31T16:15:11.569000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=3rlScgz_kWM","שהעצב מוכר, שוב הגיע סתיו אל העיר.","ילדות גדולות בוכות עכשיו","כל שנה בסתיו, כל שנה בסתיו.","The season's end, every window now shows","The season's end, on nights like these","She's not sleeping, something's hanging in the air.","סוף העונה","גלי עטרי","1986","688b243ac8d3fdb657dae067","2025-07-31T08:07:22.889000","2025-07-31T08:07:22.889000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=HdepwFJuoHw","לילה לילה עוד ועוד","והלב מוסיף לרקוד לבד","בלילה שכולו שירה","""In the night, in love like then""","When the moon keeps secrets","I recall a familiar sound that vanished.","נגני לי בללייקה","דורון מזר","1986","688b243ac8d3fdb657dae066","2025-07-31T08:07:22.881000","2025-07-31T08:07:22.881000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=AJRzqZFFKm0","תרקדי את הלילה, זה לילה לרקוד","תרקדי את הלילה בכל הרחובות","מחכה גם הלילה עיניים בחלון","You sit for hours on end before the mirrors.","On your face, all the colors of war.","Trying on all the costumes before the day arrives","תרקדי את הלילה","אבי טולדנו","1986","688b243ac8d3fdb657dae065","2025-07-31T08:07:22.876000","2025-07-31T08:07:22.876000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=b3x1utuom-4","כאן תחנת הממסר","רדיו, רדיו, רדיו - את משדרת","כן!","Here's the relay station.","Radio, radio, radio - you're broadcasting.","Yes!","את שרה ברדיו","רמי קליינשטיין","1986","688b243ac8d3fdb657dae064","2025-07-31T08:07:22.867000","2025-07-31T08:07:22.867000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=4MfDSGUUK4E","שאינו כבה","דולק בחלון","שתאר ג'ורג' אמאדו","The wind once more delivers.","Message to the Sea","A fleeting moment passes.","שיר אהובת הספן","ריטה","1986","688b243ac8d3fdb657dae063","2025-07-31T08:07:22.860000","2025-07-31T08:07:22.860000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=7etbVoEEqGU","ודיזנגוף נראה לי כמו רכבת לילה לקהיר","בין כל הצלילים מחפש סימן","יושב בצד הדרך","I feel so sad, yet the sun shines on the city.","And Dizengoff feels to me like a night train to Cairo.","Amidst all the sounds, searching for a sign","רכבת לילה לקהיר","משינה","1986","688b243ac8d3fdb657dae062","2025-07-31T08:07:22.856000","2025-07-31T08:07:22.856000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=U5C0HKbOjqU","ככה וככה היה","שקט שלפני הלחישה שה","הוא לא מוצא מילה","Act One","Here is where I begin","And here I hold my breath","ריקוד לאור ירח","טנגו","1985","688b243ac8d3fdb657dae061","2025-07-31T08:07:22.852000","2025-07-31T08:07:22.852000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=OK8xHI_SFXc","המים שוב חמים","בצינורות.","פזמון: X2","On the eve of the Sabbath,","""From five to six,""","And almost everyone","שיר עם נקי","מתי כספי","1985","688b243ac8d3fdb657dae060","2025-07-31T08:07:22.847000","2025-07-31T08:07:22.847000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ws7GsaZiTJo","האופק הבהיר.","ארץ גדולה ורבה","ועל גבה אלף שנותיה","The distances call to us","The open, the endless","The mountains, the valleys","לא נעצור","ירדנה ארזי","1985","688b243ac8d3fdb657dae05f","2025-07-31T08:07:22.843000","2025-07-31T08:07:22.843000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=PpxQg5t_wTE","אבל השיר הזה רוגש ומבקש,","עוד רוגש ומבקש.","אל האור ואל החופש בתקווה מעפיל,","And if this song sounds familiar to you,","It's only because that same dream remains.","A little forgotten, less certain -","ואם השיר הזה נשמע לכם מוכר","חנן יובל","1985","688b243ac8d3fdb657dae05e","2025-07-31T08:07:22.837000","2025-07-31T08:07:22.837000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=GlXqBo4_gjw","וחלומנו הישן.","וגגות אודמים על הר","וילדים על השבילים,","Rise and walk through the land","With a backpack and a staff.","Surely you will encounter on the way","קום והתהלך בארץ","להקת פיקוד צפון","1985","688b243ac8d3fdb657dae05b","2025-07-31T08:07:22.815000","2025-07-31T08:07:22.815000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=mFJDWt2Aw40","מריומה שלי כתבתי לך שירים","אבל ברדיו לא משדרים","ואת אולי היפה בנשים","Mariyuma yuma yuma - I can't anymore.","Mariyoma yoma yoma - I'll give you everything.","Oh, my dear, like the taste of jachnun.","מריומה יומה","חנה לאסלו וג'קי מקייטן","1985","688b243ac8d3fdb657dae05a","2025-07-31T08:07:22.811000","2025-07-31T08:07:22.811000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=0KyTKl0t-GM","בלב הלילה שמעתי קול,","זה קול אחי על נהרות בבל,","תפילה אילמת לא מנוחמת","In the heart of night, I heard a voice,","This is my brother's voice by the rivers of Babylon,","A silent prayer, unconsoled","בללייקה","אילנית","1985","688b243ac8d3fdb657dae059","2025-07-31T08:07:22.806000","2025-07-31T08:07:22.806000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=PJhx2XEUFps","פתאום נפלה עלי מן הרגשה כזאת של נדודים","לשיר לאנשים ולנשים לשיר לילדים","לקחת אדמה ושמש אדומה","Suddenly, I was struck by a feeling as if I were a gypsy.","A wandering cart, a violin, and melodies in my imagination.","To wander from town to town and play a song for me","כמו צועני","כמו צועני","1985","688b243ac8d3fdb657dae058","2025-07-31T08:07:22.801000","2025-07-31T08:07:22.801000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=S9MTOX03XwI","עוד נגיע...","מי שלא זרע אדמה בידיו","מי שלא זרע אדמה","One who has never known love in their life","One who has never known love","Those who have never tasted pride","עוד נגיע","ירדנה ארזי","1985","688b243ac8d3fdb657dae057","2025-07-31T08:07:22.796000","2025-07-31T08:07:22.796000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=IBqFPhJKO28","והאדם הוא ילד הוא אדם","מתפתח עם הזמן","הארץ היא הבית שבארץ","The plant is the seed is the plant.","Growing with time","And man is a child, is a man.","על פני האדמה","שלום חנוך","1984","688b243ac8d3fdb657dae056","2025-07-31T08:07:22.792000","2025-07-31T08:07:22.792000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=fHlM25extr8","בא געגוע, לראות לחבק אותך","מה שעובר בי, זה יותר ממילים","יש כאן הכל אבל אין אותך.","The night has come, and now it's calm.","Longing arrives, to see and embrace you.","What passes through me is more than words.","עוד נפגש","אריק איינשטיין","1984","688b243ac8d3fdb657dae055","2025-07-31T08:07:22.780000","2025-07-31T08:07:22.780000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=KteW5rG2iBM","הביתה, הביתה","טרם רדת אור.","לילות קרים,","Another year has passed,","Another turbulent year,","""Weeds have sprouted along the path and in the garden.""","הביתה","ירדנה ארזי","1984","688b243ac8d3fdb657dae054","2025-07-31T08:07:22.776000","2025-07-31T08:07:22.776000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=C_mkTiOVNrY","אבי סוגר משמרת לילה, ואמא בטח ישנה מזמן","לא יודעים אבל הלילה","אני נוסע, אני נוסע, אני נוסע רחוק מכאן","Narrow bridge, go straight on the rising path","An unknown dirt path turns toward a great city.","Gripping the wheel with all my might, yearning so much to escape.","משמרת לילה","בנזין","1984","688b243ac8d3fdb657dae053","2025-07-31T08:07:22.771000","2025-07-31T08:07:22.771000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=5HNJ3QuX90c","היום כבר לא מתים מאהבה.","אותך אני אחלום בלילה עם אישה אחרת","והכאב ילהיב אותי כמו לפיד בוער,","You, I surely love all along the way.","""Even though you're already stirred by someone else""","I will surely ache for you more with the evening's arrival.","אצלי הכל בסדר","בועז שרעבי","1984","688b243ac8d3fdb657dae052","2025-07-31T08:07:22.767000","2025-07-31T08:07:22.767000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=nSc9L2Gx29o&si=YKk8dmuYrJ62t_nO","בואו לאכול! (לא רוצים) בואו לשתות! (לא רוצים)","טוב, הזאב יטרוף אותכם! (לא פוחדים)","ברווזים ברווזים...","Ducks, ducks, come home! (We don't want to)","Come and eat! (We don't want to) Come and drink! (We don't want to)","""Fine, the wolf will devour you! (Not scared)""","ברווזים ברווזים","עובד והברווזים","1983","688b243ac8d3fdb657dae050","2025-07-31T08:07:22.757000","2025-07-31T18:49:39.641000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=BfkGmwJV9gA","כולם יושבים בבית קפה","מאזינים לרדיו","וכל השעה החדשות","Everyone wants simple songs","Songs in two chords","They all demand simple words.","שירים פשוטים","שלמה גרוניך","1983","688b243ac8d3fdb657dae04f","2025-07-31T08:07:22.749000","2025-07-31T08:07:22.749000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
