youtube_url,hebrew_line_1,hebrew_line_2,hebrew_line_3,english_line_1,english_line_2,english_line_3,song_title,artist_name_1,artist_name_2,artist_name_3,publish_year
https://music.youtube.com/watch?v=DmeUuoxyt_E,נמאס לי לעמוד בתור למועדונים שלעולם לא אכנס אליהם,זה כמו בתחתית התשיעית ואני לעולם לא אנצח,החיים האלה לא התהוו בדיוק כמו שרציתי.,The girls come easy and the drugs come cheap,And we'll hang out in the coolest bars,We'll all stay skinny 'cause we just won't eat,Rockstar,Nickelback,,,2005
https://music.youtube.com/watch?v=tAp9BKosZXs,זה אף פעם לא היה התכנון שלי,לא בכוונתי,"אזרתי אומץ רב, עם משקה ביד",I'm curious for you,"Soft skin, red lips, so kissable",I hope my boyfriend don't mind it,I Kissed A Girl,Katy Perry,,,2008
https://music.youtube.com/watch?v=s8QYxmpuyxg,"אוי-אוי, אוי-אוי (אז זה כל הסוף הטוב שלי)","או-או, או-או","אוי-אוי, אוי-אוי (כל כך הרבה בשביל הסוף הטוב שלי)",That I wanted (That I wanted),And I thought we could be,So much for my happy ending,My Happy Ending,Avril Lavigne,,,2004
https://music.youtube.com/watch?v=E1mU6h4Xdxc,"בם בם בי-דם, בם בם בי-דם בם",מה לא בסדר איתי?,"בום בום בי-דום, בום בום בי-דום בום","Bum bum be-dum, bum bum be-dum bum (Oh)","So if you must falter, be wise (Be wise)",Your train of thought will be altered,Disturbia,Rihanna,,,2008
https://music.youtube.com/watch?v=OT5msu-dap8,"הממ, מממ, כן, כן","מותק, בבקשה תנסה לסלוח לי","הישאר כאן, אל תכבה את הזוהר",You can save me from the man I've become,"I played my part, kept you in the dark",You can save me from the man,Shape Of My Heart,Backstreet Boys,,,2000
https://music.youtube.com/watch?v=1mB0tP1I-14,"בואו נעשה חיים, הקצב הזה משוגע",אני רוצה לעלות על המקל הדיסקו שלך,"בואו נהנה קצת, הקצב הזה מטורף",I can see you staring there from across the block,Are you in the game? (Huh!),I'm on a mission,LoveGame,Lady Gaga,,,2008
https://music.youtube.com/watch?v=rKFx0MMqb48,חי את חיי בגיהנום איטי,ילדה אחרת כל לילה במלון,לא ראיתי את השמש זורחת כבר שלושה ימים ארורים,I saw you yesterday with an old friend,Different girl every night at the hotel,I've thought about you for a long time,Picture,Kid Rock,Sheryl Crow,,2001
https://music.youtube.com/watch?v=j4y-RzVGrHg,"הפעם, המקום הזה","שימוש לא נכון, טעויות","מאוחר מדי, במשך זמן רב מדי",'Cause you know,And I miss you,"Hold on to me, never let me go",Far Away,Nickelback,,,2005
https://music.youtube.com/watch?v=aBt8fN7mJNg,הראה לי את המשמעות של להיות בודד,כל כך הרבה מילים ללב השבור,קשה לראות באהבה בצבע ארגמן,Life goes on as it never ends,How can it be you're askin' me,They tell me,Show Me The Meaning Of Being Lonely,Backstreet Boys,,,1999
https://music.youtube.com/watch?v=T6wbugWrfLU,"ממ, ממ",אני יכול לקרוא את מחשבותיך,ואני יודע את סיפורך,And your heart's left in doubt,There's no easy way out,"That's the way it is, babe",That's The Way It Is,Céline Dion,,,2008
https://music.youtube.com/watch?v=8XNaPX6MKlU,"רוצה להיות איתך, חייב להיות איתך, צריך להיות איתך","(או-או, או-או)","אני רוצה להיות איתך, חייב להיות איתך, צריך להיות איתך",Look him right in his eyes and tell him,(Yes) It's so true that,Do somethin' behind my back and then try to cover it up?,Be Without You,Mary J. Blige,,,2005
https://music.youtube.com/watch?v=gH476CxJxfg,איפה הרגע שהיינו צריכים יותר מכל?,אתה מעיף את העלים והקסם אובד,הם אומרים לי שהשמיים הכחולים שלך דוהים לאפור,"Because you had a bad day, you're taking one down",You sing a sad song just to turn it around,You kick up the leaves and the magic is lost,Bad Day,Daniel Powter,,,2005
https://music.youtube.com/watch?v=K1uNjmxJQUo,"או, או",אני לא רוצה לעבור יום נוסף,אז אני אומר לך בדיוק מה שעל לבי,Nobody ever made me feel this way,Nobody gonna love me better,I'ma stick wit' you forever (Mmm),Stickwitu,The Pussycat Dolls,Avant,,2005
https://music.youtube.com/watch?v=yeSJ2YdhG5k,אהבה היא החיים והחיים הם החיים.,זה מאוד מיוחד,כל אהבתי...,Here we go,"And I'm good, I got this thing on lock","Pride is what you had, baby girl, I'm what you have",All I Have,Jennifer Lopez,LL Cool J,,2002
https://music.youtube.com/watch?v=ac3HkriqdGQ,איזה יום היום? ובאיזה חודש?,השעון הזה מעולם לא נראה כל כך חי,אני לא יכול לעמוד בקצב ואני לא יכול לוותר,'Cause it's you and me and all of the people with nothing to do,Everything she does is beautiful,"And I don't know why, I can't keep my eyes off of you",You And Me,Lifehouse,,,2005
https://music.youtube.com/watch?v=sAebYQgy4n4,"אני מתעורר עם עיניים אדומות מדם, נאבק לזכור","איך זה הרגיש בין ירכייך, העונג שעשה לך לבכות","מרגיש כל כך טוב להיות רע, אבל לא שווה את ההשלכות.",(But) I still don't have a reason,"So this is goodbye (Oh, no)","Yeah, so this is goodbye",Makes Me Wonder,Maroon 5,,,2007
https://music.youtube.com/watch?v=q0SyUgw98tE,האם אתה מוכן?,פולו דה דון,זה פרגי,By the glamorous,"Ooh, the flossy, flossy",He let his daughter know,Glamorous,Fergie,Ludacris,,2006
https://music.youtube.com/watch?v=NJWIbIe0N90,"לקחת את ידי, הראית לי איך",הבטחת שתהיה פה איתי,"אה-הה, זה נכון",If someone said three years from now,What happened?,"And ever, who knew?",Who Knew,P!nk,,,2006
https://music.youtube.com/watch?v=gUPrnu3BEU8,"רצח בע""מ",אשנטי,"ראה, ימיי קרים בלעדיך",I don't know how I allow you to treat me this way and still I stay,"You said you love me, no one above me and I was all you had (All you had)",I keep on running back to you (Keep on running back to you),Foolish,Ashanti,,,2002
https://music.youtube.com/watch?v=GeZZr_p6vB8,"כאן כל כך חם, פשוט חם.",חם כל כך... (אה),"רוצה קצת מזה (אה, אה), וקצת מזה (אה, אה)",It's gettin' hot in here (So hot),"I spit game 'cause, baby, I can't talk it","No teasin', I need you to",Hot In Herre,Nelly,,,2002
https://music.youtube.com/watch?v=uxUATkpMQ8A,אני מתעורר כל ערב,עם חיוך גדול על פניי,וזה אף פעם לא מרגיש מחוץ למקום.,(Hope it gives you hell),And do you know where you are?,"And truth be told, I'm lyin'",Gives You Hell,The All-American Rejects,,,2008
https://music.youtube.com/watch?v=TSVHoHyErBQ,אל תמהר להתרחק כל כך,רקוד איתי,"אני רוצה להזיז את גופך, בבקשה תישאר","I wanna rock your body, please stay",Just let me rock you 'til the break of day (Do-do-do-do),'Cause I,Rock Your Body,Justin Timberlake,,,2002
https://music.youtube.com/watch?v=nJ3ZM8FDBlg,אני לא רוצה להיות הבחורה שצוחקת בקול הכי חזק,או הנערה שלעולם לא רוצה להיות לבד,אני לא רוצה להיות אותה השיחה בארבע לפנות בוקר,I'm safe up high,Nothing can touch me,No pain (No) inside (No),Sober,P!NK,,,2008
https://music.youtube.com/watch?v=w6QGe-pXgdI,"אוקיי, בדוק, בדוק, בדוק את זה","שוב סנטנה יוצא, יוצא, יוצא החוצה (אה)",אחד מצעצועי הגדולים החדשים של הילד הגדול,"Oh, oh (Woo! Uh-huh)","Let me fall back, you ain't ready for all that","If he ain't (Ain't), lemme know (Lemme know, mmm)",Run It!,Chris Brown,Juelz Santana,,2005
https://music.youtube.com/watch?v=fPgf2meEX1w,תמיד יש את האדם האחד שתמיד יהיה לו את ליבך.,לא תראה את זה מגיע כי היית עיוור מההתחלה,"דע שאת האחת בשבילי, זה ברור לכולם לראות","Know that you're that one for me, it's clear for everyone to see","It's alright now, it's okay",It's the only way we know how to rock,My Boo,Usher,Alicia Keys,,2004
https://music.youtube.com/watch?v=O0lf_fE3HwA,"קונביקט, קונביקט, קונביקט","וו-הו, יי-הו","וו-הו, יה-הו","But first of all, let me say",'Cause I've been acting like sour milk all on the floor,If I could escape (Escape),The Sweet Escape,Gwen Stefani,Akon,,2006
https://music.youtube.com/watch?v=8YzabSdk7ZA,שימי לב אליי,קח את ידי,למה אנחנו,"I guess I need you, baby",Take my hand,And every time I see you in my dreams,Everytime,Britney Spears,,,2003
https://music.youtube.com/watch?v=n3htOCjafTc,"אה, אה-אה-אה","אה, אה-אה-אה","אה, אה-אה-אה",I replay it over and over again,Over and over again,Over and over again play in my head,Over And Over,Nelly,Tim McGraw,,2004
https://music.youtube.com/watch?v=dZLfasMPOU4,לאמא של סטייסי יש את זה.,היא אמא של סטייסי והכל אצלה מתקתק,אמא של סטייסי פשוט מדהימה,And I know that you think it's just a fantasy,Stacy's mom has got it goin' on,"Stacy's mom, ah-oh-ah-oh (Wait a minute)",Stacy's Mom,Fountains Of Wayne,,,2003
https://music.youtube.com/watch?v=GQMlWwIXg3M,זה יהיה אני,"אוו, כן","אולי נפגעת, חמודה",Finally,Get to love somebody (,"Never seems enough for you (For you, babe)",It's Gonna Be Me,*NSYNC,,,2000
https://music.youtube.com/watch?v=JDKGWaCglRM,שוכב כאן על הרצפה במקום שבו עזבת אותי,נדמה לי שלקחתי יותר מדי,"אני בוכה כאן, מה עשית?",I said I tried to call the nurse again,There's a shortage in the switch (Just like a pill),"You keep making me ill (Oh, you're making me run)",Just Like A Pill,P!nk,,,2001
https://music.youtube.com/watch?v=AWGqoCNbsvM,תחשיב אותי בפנים?,אני ערה כבר זמן מה עכשיו,את גורמת לי להרגיש כמו ילד עכשיו,'Cause every time I see your bubbly face,I've been asleep for a while now,"Just take your time, wherever you go",Bubbly,Colbie Caillat,,,2007
https://music.youtube.com/watch?v=9mQJaXwGPlg,"אתה יכול לרוץ, אתה יכול להסתתר",אבל אתה לא יכול להימלט מאהבתי,"אתה יכול לרוץ, אתה יכול להתחבא",I'm not gonna beg you to stay,"But soon, you'll be finding",If you feel like leaving,Escape,Enrique Iglesias,,,2001
https://music.youtube.com/watch?v=qi7Yh16dA0w,ראש מתחת למים והם אומרים לי,לנשום לרווחה לזמן מה,"הנשימה נעשית כבדה יותר, אפילו אני יודע את זה.",That you'll leave the light on,You are not what I thought you were,When I believe that there's a reason,Love Song,Sara Bareilles,,,2007
https://music.youtube.com/watch?v=AqeIiF0DlTg,הכה בי!,אפשר לעמוד בקצב?,"ילד שלי, תגרום לי לאבד את נשימתי","Baby boy, make me lose my breath","Hit me hard, make me lose my breath, ha, ha","Baby boy, make me lose my breath (My breath)",Lose My Breath,Destiny's Child,,,2004
https://music.youtube.com/watch?v=Q1dUDzBdnmI,סוויז ביטז,"די סי, ילדת הגורל (סלים תוגה)",אתה צריך להפסיק להשתעשע עם כל הליצנים והפורצים (אה),Check on me tonight,Won't you come over and check up on it,You need to stop playin' 'round with all them clowns and the wankstas (Huh),Check On It,Beyoncé,Bun B,,2006
https://music.youtube.com/watch?v=asaCQOZpqUQ,"לעולם לא אנצח במקום הראשון, אינני תומך בקבוצה.","איני מסוגל לקבל כיוון, וגרביי אף פעם לא נקיים.","מורים יצאו איתי, ההורים שלי שנאו אותי","I wanna be somebody else, yeah",I wanna be somebody else,Every day I fight a war against the mirror,Don't Let Me Get Me,P!NK,,,2001
https://music.youtube.com/watch?v=c-3vPxKdj6o,"דה-דה-דה, אן, דה-דה","דה-דה-דה, אונ, דה-דה","דה-דה-דה, אן, דה-דה-דה-דה",But when I tried to speak out,"Da-da-da, un, da-da-da-da","Da-da-da, un, da-da-da-da",Breakaway,Kelly Clarkson,,,2004
https://music.youtube.com/watch?v=1-pUaogoX5o,אתה חייב לעזור לי,הכול היה מטושטש אתמול בלילה,אנחנו צריכים מונית,'Cause you're hungover and I'm broke,Remember what you told me,Why am I wearing your class ring?,Waking Up In Vegas,Katy Perry,,,2008
https://music.youtube.com/watch?v=R7UrFYvl5TE,העניין הוא שהתחלנו כחברים,"זה היה מגניב, אבל הכל היה העמדת פנים","כן, כן",Thanks to you (Thanks to you),Since you been gone,I can breathe for the first time,Since U Been Gone,Kelly Clarkson,,,2004
https://music.youtube.com/watch?v=b7k0a5hYnSI,אני לא כתוב,לא יכול לקרוא את מחשבותיי,אני לא מוגדר,Can speak the words on your lips,"No one else, no one else",Open up the dirty window,Unwritten,Natasha Bedingfield,,,2004
https://music.youtube.com/watch?v=tf_gPZSDIxI,"היא לא יכולה לשלוט בזה, הילדה לא יכולה לשלוט בזה","אוי, מותק","היא לא יכולה לשלוט בזה, הילדה לא יכולה לשלוט בזה",She can't help it,"So clumsy 'cause I'm fallin' in love (In - in, love - love)","So clumsy 'cause I'm fallin' in love (In - in, love - love)",Clumsy,Fergie,,,2006
https://music.youtube.com/watch?v=UQ92eyxnxmQ,נדהמתי,מה יכולתי לומר?,הכול נראה הגיוני,Can we make this something good?,"This love is killing me, but you're the only one",It's not over,It's Not Over,Daughtry,,,2006
https://music.youtube.com/watch?v=N5EnGwXV_Pg,יש לנו את שעות הצהריים,השגת את החדר הזה לשניים,דבר אחד שנותר לי לעשות,"Your body is a wonderland (I'll never speak again, again)",Your body is a wonderland,I'll never let your head hit the bed,Your Body Is A Wonderland,John Mayer,,,2001
https://music.youtube.com/watch?v=h_m-BjrxmgI,"היי שם, דליילה, איך זה בעיר ניו יורק?","אני אלף מיילים רחוק, אבל הלילה את נראית כל כך יפה","כן, את/ה כן","Oh, woah, woah","Oh, it's what you do to me","Yes, you do",Hey There Delilah,Plain White T's,,,2005
https://music.youtube.com/watch?v=E6sqA9QtV5I,"לה, דא, דא, דא",ריח עורך נשאר עליי עכשיו,אתה כנראה בטיסה חזרה לעיר הולדתך.,'Cause I wanna hold yours too,And share our secret worlds,"I must take the baby steps 'til I'm full grown, full grown",Big Girls Don't Cry,Fergie,,,2006
https://music.youtube.com/watch?v=8tZkzL4j3BU,(אל תשכח אותנו),"אל תניחי, אל תניחי, אל תעזבי את זה","לא, תינוק, לא תינוק, לא תינוק, לא","I can see it in your eyes, you still want it",(Don't forget about us),"You know sometimes it'd be like that, baby",Don't Forget About Us,Mariah Carey,,,2005
https://music.youtube.com/watch?v=f0T3WAbU6tg,תזכור את כל הדברים שרצינו?,"עכשיו כל הזכרונות שלנו, הם רדופים",תמיד נועדנו להיפרד לשלום,We were always meant to say goodbye,"Now all our memories, they're haunted","I'm already gone, already gone",Already Gone,Kelly Clarkson,,,2009
https://music.youtube.com/watch?v=fFRkpvvop3I,מעולם לא ידעתי,לא ידעתי שהכל מתמוטט סביבי,שכל מי שהכרתי חיכה לרמז.,"Over my head, over my head",Everyone knows I'm in,But that's how it's gotta be,Over My Head,The Fray,,,2005
https://music.youtube.com/watch?v=oKsxPW6i3pM,"היי, אל תוותר על עצמך עדיין.","זה רק בראש שלך, אתה מרגיש מחוץ לעניינים או שמסתכלים עליך מלמעלה.","רק תנסה את המיטב, תנסה כל מה שאתה יכול",It just takes some time,"Everything, everything will be all right, all right","Little girl, you're in the middle of the ride",The Middle,Jimmy Eat World,,,2001
https://music.youtube.com/watch?v=uwBwKcQ1k84,אתה שיר שנכתב בידיים של אלוהים,אל תבין אותי לא נכון,כי זה אולי יישמע לך קצת מוזר,We will still belong to each other,There's my territory,"Underneath your clothes, woah-oh-oh",Underneath Your Clothes,Shakira,,,2001
https://music.youtube.com/watch?v=clKAdQnwJ7A,.אני חושב שכבר איבדתי אותך,.אני חושב שכבר הלכת,אני חושב שסוף סוף אני פוחד עכשיו,I think you're already gone,"Now I'm relaxed, I can't be sure",Then maybe it's time to come home,If You're Gone,Matchbox Twenty,,,2000
https://music.youtube.com/watch?v=tO4dxvguQDk,חיכיתי עד שראיתי את השמש,לא יודעת למה לא באתי,עזבתי אותך ליד בית השעשועים,Something has to make you run,My heart is drenched in wine,But you'll be on my mind forever,Don't Know Why,Norah Jones,,,2002
https://music.youtube.com/watch?v=jZVdDl_asYY,"אוו, אוו, אוו, אוו","אוו, אוו, אה","כולם פשוט, כולם פשוט להקפיץ, להקפיץ, תבדקו את זה","Well, at first I didn't know, but now it's clear to me","Everybody just, everybody just bounce, bounce","(I gotta shake, shake you off) Just like the Calgon commercial",Shake It Off,Mariah Carey,,,2005
https://music.youtube.com/watch?v=0lPQZni7I18,לוסי ליו,עם הילדה שלי דרו,קמרון ד. וגורל,The rock I'm rocking (I bought it),Throw your hands up at me,All the mamas who profit dollars,Independent Women Part I,Destiny's Child,,,1999
https://music.youtube.com/watch?v=mdB3Oyd5HtU,שִׂמְלָה שְׁחוֹרָה עִם גַּרְבּוֹנִים לְמַטָּה מִתַּחְתִּיּוֹת,נשימת הסיגריה האחרונה על השיניים שלי,"והיא שחקנית, אבל אין לה שום צורך","She wants to touch me, woah-oh",You washed them in the bathroom to drink like the band,Do the Helen Keller and talk with your hips,DON'T TRUST ME,3OH!3,,,2008
https://music.youtube.com/watch?v=NARjr3fMMvY,"ממ, אה","ממ, כן","כן, כן, כן","Make me your selection (Will you take me, baby?)",Make me your selection,You're true beauty's description; looks so good that it hurts,Let Me Love You,Mario,,,2004
https://music.youtube.com/watch?v=TG8IkUoZ6j0,אני יודע מתי הוא היה לך בראש,המבט המרוחק הזה בעיניך,חשבתי שעם הזמן תבין,"You leave me here, with nothing at all",It's time to show and tell,It's not the way I choose to live,All or Nothing,O-Town,,,2001
https://music.youtube.com/watch?v=wt1YkGO2Ieo,"היי מותק, היי מותק, היי!","בנות אומרות, בנים אומרים:","""היי בייבי, היי בייבי, היי!""",Afterwards myself and one of them gorgeous ladies (You're right!),"Boys say, boys say:","""Hey baby, hey baby, hey!""",Hey Baby,No Doubt,,,2001
https://music.youtube.com/watch?v=LMOKlXfXn50,(שימי את ידייך על הכסף שלו ו—),בזמן שהוא תכנן,"הייתי זורח בבימר, רק מתבשל","Hey ladies, when ya' man wanna get buck wild","If you mess up, you gotta hit 'em up—",So you better let 'em know that,Hit 'Em Up Style,Blu Cantrell,,,2001
https://music.youtube.com/watch?v=RvuVFHTvdaY,"פשוט תז— היי, אתה לא צריך לשכוח, רק תזכור את יום ראשון הזה, בסדר?","יש פעמים שאני רוצה יותר, מישהו יותר כמוני",יש זמנים שבהם חזרת התלבושות הזו נראית לא שלמה,I've seen right through and underneath,And you give me the most gorgeous sleep that I've ever had,And you're really lovely,Underneath It All,No Doubt,Lady Saw,,2001
https://music.youtube.com/watch?v=hpspGHeLOPE,"מה שבחורה רוצה, מה שבחורה צריכה",מה שמשמח אותי משחרר אותך,"מה שבחורה רוצה, מה שבחורה צריכה","(What a girl wants, what a girl needs)","If it comes back it's yours, and that's how you know",Oh woah...,What A Girl Wants,Christina Aguilera,,,1999
https://music.youtube.com/watch?v=mW1dbiD_zDk,"אני עולה, אז כדאי שתתחילו את המסיבה הזאת","אני מגיע, אז כדאי שתתחילו את המסיבה הזאת",תתחיל את המסיבה הזאת בליל שבת,Making my connection as I enter the room,"I'm comin' up, so you better get this party started","(I'm comin' up, so you better)",Get The Party Started,P!nk,,,2001
https://music.youtube.com/watch?v=WJCsyLUCSXI,ביום שני אני מחכה,"יום שלישי, אני נעלם","וביום רביעי, אני לא מצליח להירדם","Oh, it seems like I can finally rest my head on something real","On a Monday, I am waiting","I am moody, messy",Pieces Of Me,Ashlee Simpson,,,2004
https://music.youtube.com/watch?v=KIYiGA_rIls,חברי הקומוניסט,עורך פגישות בקרוואן שלו,אני לא יכול להרשות לעצמי את הדלק שלו,"You have a fancy ride, but baby",Every time I turn around,I'm gonna soak up the sun,Soak Up The Sun,Sheryl Crow,,,2002
